Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2023,64,el Camp de l'Arpa del Clot,17,20
2023,64,el Camp de l'Arpa del Clot,6,21
2023,64,el Camp de l'Arpa del Clot,..,22
2023,64,el Camp de l'Arpa del Clot,13,23
2023,64,el Camp de l'Arpa del Clot,..,24
2023,64,el Camp de l'Arpa del Clot,13,25
2023,64,el Camp de l'Arpa del Clot,20,26
2023,64,el Camp de l'Arpa del Clot,12,27
2023,64,el Camp de l'Arpa del Clot,6,28
2023,64,el Camp de l'Arpa del Clot,10,29
2023,64,el Camp de l'Arpa del Clot,11,30
2023,64,el Camp de l'Arpa del Clot,48,31
2023,64,el Camp de l'Arpa del Clot,59,32
2023,64,el Camp de l'Arpa del Clot,62,33
2023,64,el Camp de l'Arpa del Clot,25,34
2023,64,el Camp de l'Arpa del Clot,106,35
2023,64,el Camp de l'Arpa del Clot,12,36
2023,64,el Camp de l'Arpa del Clot,46,37
2023,64,el Camp de l'Arpa del Clot,14,38
2023,64,el Camp de l'Arpa del Clot,9,39
2023,64,el Camp de l'Arpa del Clot,..,40
2023,64,el Camp de l'Arpa del Clot,..,41
2023,64,el Camp de l'Arpa del Clot,42,43
2023,64,el Camp de l'Arpa del Clot,49,44
2023,64,el Camp de l'Arpa del Clot,20,45
2023,64,el Camp de l'Arpa del Clot,20,46
2023,64,el Camp de l'Arpa del Clot,..,47
2023,64,el Camp de l'Arpa del Clot,..,48
2023,64,el Camp de l'Arpa del Clot,..,49
2023,64,el Camp de l'Arpa del Clot,25,50
2023,64,el Camp de l'Arpa del Clot,22,51
2023,64,el Camp de l'Arpa del Clot,26,52
2023,64,el Camp de l'Arpa del Clot,7,53
2023,64,el Camp de l'Arpa del Clot,..,54
2023,64,el Camp de l'Arpa del Clot,..,55
2023,64,el Camp de l'Arpa del Clot,7,57
2023,64,el Camp de l'Arpa del Clot,10,59
2023,64,el Camp de l'Arpa del Clot,59,60
2023,64,el Camp de l'Arpa del Clot,80,61
2023,64,el Camp de l'Arpa del Clot,22,62
2023,64,el Camp de l'Arpa del Clot,95,63
2023,64,el Camp de l'Arpa del Clot,414,64
2023,64,el Camp de l'Arpa del Clot,96,65
2023,64,el Camp de l'Arpa del Clot,29,66
2023,64,el Camp de l'Arpa del Clot,5,67
2023,64,el Camp de l'Arpa del Clot,19,68
2023,64,el Camp de l'Arpa del Clot,19,69
2023,64,el Camp de l'Arpa del Clot,73,70
2023,64,el Camp de l'Arpa del Clot,20,71
2023,64,el Camp de l'Arpa del Clot,53,72
2023,64,el Camp de l'Arpa del Clot,84,73
2023,65,el Clot,15,1
2023,65,el Clot,14,2
2023,65,el Clot,7,3
2023,65,el Clot,16,4
2023,65,el Clot,32,5
2023,65,el Clot,64,6
2023,65,el Clot,16,7
2023,65,el Clot,12,8
2023,65,el Clot,27,9
2023,65,el Clot,21,10
2023,65,el Clot,36,11
2023,65,el Clot,11,13
2023,65,el Clot,..,14
2023,65,el Clot,7,15
2023,65,el Clot,5,16
2023,65,el Clot,10,17
2023,65,el Clot,22,18
2023,65,el Clot,15,19
2023,65,el Clot,5,20
2023,65,el Clot,..,23
2023,65,el Clot,..,24
2023,65,el Clot,16,25
2023,65,el Clot,14,26
2023,65,el Clot,15,27
2023,65,el Clot,11,28
2023,65,el Clot,8,30
2023,65,el Clot,29,31
2023,65,el Clot,11,32
2023,65,el Clot,20,33
2023,65,el Clot,8,34
2023,65,el Clot,18,35
2023,65,el Clot,8,36
2023,65,el Clot,10,37
2023,65,el Clot,7,38
2023,65,el Clot,..,39
2023,65,el Clot,5,40
2023,65,el Clot,6,41
2023,65,el Clot,..,42
2023,65,el Clot,10,43
2023,65,el Clot,20,44
2023,65,el Clot,42,45
2023,65,el Clot,10,46
2023,65,el Clot,..,47
2023,65,el Clot,..,48
2023,65,el Clot,7,50
2023,65,el Clot,..,51
2023,65,el Clot,11,52
2023,65,el Clot,5,53
2023,65,el Clot,..,55
2023,65,el Clot,10,57
2023,65,el Clot,..,58
2023,65,el Clot,7,59
2023,65,el Clot,39,60
2023,65,el Clot,63,61
2023,65,el Clot,8,62
2023,65,el Clot,76,63
2023,65,el Clot,93,64
2023,65,el Clot,177,65
2023,65,el Clot,22,66
2023,65,el Clot,..,67
2023,65,el Clot,25,68
2023,65,el Clot,..,69
2023,65,el Clot,42,70
2023,65,el Clot,28,71
2023,65,el Clot,40,72
2023,65,el Clot,45,73
2023,66,el Parc i la Llacuna del Poblenou,17,1
2023,66,el Parc i la Llacuna del Poblenou,18,2
2023,66,el Parc i la Llacuna del Poblenou,24,3
2023,66,el Parc i la Llacuna del Poblenou,38,4
2023,66,el Parc i la Llacuna del Poblenou,78,5
2023,66,el Parc i la Llacuna del Poblenou,39,6
2023,66,el Parc i la Llacuna del Poblenou,33,7
2023,66,el Parc i la Llacuna del Poblenou,23,8
2023,66,el Parc i la Llacuna del Poblenou,18,9
2023,66,el Parc i la Llacuna del Poblenou,24,10
2023,66,el Parc i la Llacuna del Poblenou,19,11
2023,66,el Parc i la Llacuna del Poblenou,5,13
2023,66,el Parc i la Llacuna del Poblenou,5,14
2023,66,el Parc i la Llacuna del Poblenou,5,15
2023,66,el Parc i la Llacuna del Poblenou,6,16
2023,66,el Parc i la Llacuna del Poblenou,..,17
2023,66,el Parc i la Llacuna del Poblenou,7,18
2023,66,el Parc i la Llacuna del Poblenou,21,19
2023,66,el Parc i la Llacuna del Poblenou,..,20
2023,66,el Parc i la Llacuna del Poblenou,..,22
2023,66,el Parc i la Llacuna del Poblenou,5,23
2023,66,el Parc i la Llacuna del Poblenou,..,24
2023,66,el Parc i la Llacuna del Poblenou,..,25
2023,66,el Parc i la Llacuna del Poblenou,8,26
2023,66,el Parc i la Llacuna del Poblenou,6,27
2023,66,el Parc i la Llacuna del Poblenou,..,28
2023,66,el Parc i la Llacuna del Poblenou,..,29
2023,66,el Parc i la Llacuna del Poblenou,..,30
2023,66,el Parc i la Llacuna del Poblenou,21,31
2023,66,el Parc i la Llacuna del Poblenou,16,32
2023,66,el Parc i la Llacuna del Poblenou,9,33
2023,66,el Parc i la Llacuna del Poblenou,..,34
2023,66,el Parc i la Llacuna del Poblenou,8,35
2023,66,el Parc i la Llacuna del Poblenou,..,36
2023,66,el Parc i la Llacuna del Poblenou,5,37
2023,66,el Parc i la Llacuna del Poblenou,..,38
2023,66,el Parc i la Llacuna del Poblenou,5,39
2023,66,el Parc i la Llacuna del Poblenou,..,40
2023,66,el Parc i la Llacuna del Poblenou,..,43
2023,66,el Parc i la Llacuna del Poblenou,11,44
2023,66,el Parc i la Llacuna del Poblenou,8,45
2023,66,el Parc i la Llacuna del Poblenou,..,46
2023,66,el Parc i la Llacuna del Poblenou,..,47
2023,66,el Parc i la Llacuna del Poblenou,..,48
2023,66,el Parc i la Llacuna del Poblenou,..,50
2023,66,el Parc i la Llacuna del Poblenou,..,51
2023,66,el Parc i la Llacuna del Poblenou,9,52
2023,66,el Parc i la Llacuna del Poblenou,10,55
2023,66,el Parc i la Llacuna del Poblenou,..,57
2023,66,el Parc i la Llacuna del Poblenou,6,59
2023,66,el Parc i la Llacuna del Poblenou,16,60
2023,66,el Parc i la Llacuna del Poblenou,16,61
2023,66,el Parc i la Llacuna del Poblenou,5,62
2023,66,el Parc i la Llacuna del Poblenou,18,63
2023,66,el Parc i la Llacuna del Poblenou,31,64
2023,66,el Parc i la Llacuna del Poblenou,28,65
2023,66,el Parc i la Llacuna del Poblenou,172,66
2023,66,el Parc i la Llacuna del Poblenou,24,67
2023,66,el Parc i la Llacuna del Poblenou,58,68
2023,66,el Parc i la Llacuna del Poblenou,9,69
2023,66,el Parc i la Llacuna del Poblenou,26,70
2023,66,el Parc i la Llacuna del Poblenou,21,71
2023,66,el Parc i la Llacuna del Poblenou,13,72
2023,66,el Parc i la Llacuna del Poblenou,14,73
2023,67,la Vila Olímpica del Poblenou,7,1
2023,67,la Vila Olímpica del Poblenou,..,2
2023,67,la Vila Olímpica del Poblenou,10,3
2023,67,la Vila Olímpica del Poblenou,6,4
2023,67,la Vila Olímpica del Poblenou,11,5
2023,67,la Vila Olímpica del Poblenou,15,6
2023,67,la Vila Olímpica del Poblenou,15,7
2023,67,la Vila Olímpica del Poblenou,12,8
2023,67,la Vila Olímpica del Poblenou,13,9
2023,67,la Vila Olímpica del Poblenou,5,10
2023,67,la Vila Olímpica del Poblenou,..,11
2023,67,la Vila Olímpica del Poblenou,5,12
2023,67,la Vila Olímpica del Poblenou,..,14
2023,67,la Vila Olímpica del Poblenou,..,15
2023,67,la Vila Olímpica del Poblenou,..,17
2023,67,la Vila Olímpica del Poblenou,6,18
2023,67,la Vila Olímpica del Poblenou,..,19
2023,67,la Vila Olímpica del Poblenou,..,20
2023,67,la Vila Olímpica del Poblenou,..,21
2023,67,la Vila Olímpica del Poblenou,..,22
2023,67,la Vila Olímpica del Poblenou,14,23
2023,67,la Vila Olímpica del Poblenou,..,24
2023,67,la Vila Olímpica del Poblenou,7,25
2023,67,la Vila Olímpica del Poblenou,7,26
2023,67,la Vila Olímpica del Poblenou,6,27
2023,67,la Vila Olímpica del Poblenou,..,28
2023,67,la Vila Olímpica del Poblenou,6,31
2023,67,la Vila Olímpica del Poblenou,..,32
2023,67,la Vila Olímpica del Poblenou,..,33
2023,67,la Vila Olímpica del Poblenou,5,35
2023,67,la Vila Olímpica del Poblenou,5,36
2023,67,la Vila Olímpica del Poblenou,..,37
2023,67,la Vila Olímpica del Poblenou,..,40
2023,67,la Vila Olímpica del Poblenou,..,45
2023,67,la Vila Olímpica del Poblenou,..,48
2023,67,la Vila Olímpica del Poblenou,..,53
2023,67,la Vila Olímpica del Poblenou,..,57
2023,67,la Vila Olímpica del Poblenou,..,61
2023,67,la Vila Olímpica del Poblenou,..,62
2023,67,la Vila Olímpica del Poblenou,..,63
2023,67,la Vila Olímpica del Poblenou,10,64
2023,67,la Vila Olímpica del Poblenou,15,65
2023,67,la Vila Olímpica del Poblenou,40,66
2023,67,la Vila Olímpica del Poblenou,79,67
2023,67,la Vila Olímpica del Poblenou,46,68
2023,67,la Vila Olímpica del Poblenou,19,69
2023,67,la Vila Olímpica del Poblenou,8,70
2023,67,la Vila Olímpica del Poblenou,7,71
2023,67,la Vila Olímpica del Poblenou,..,72
2023,67,la Vila Olímpica del Poblenou,..,73
2023,68,el Poblenou,46,1
2023,68,el Poblenou,29,2
2023,68,el Poblenou,28,3
2023,68,el Poblenou,24,4
2023,68,el Poblenou,45,5
2023,68,el Poblenou,45,6
2023,68,el Poblenou,32,7
2023,68,el Poblenou,27,8
2023,68,el Poblenou,26,9
2023,68,el Poblenou,15,10
2023,68,el Poblenou,31,11
2023,68,el Poblenou,6,14
2023,68,el Poblenou,8,15
2023,68,el Poblenou,5,16
2023,68,el Poblenou,10,17
2023,68,el Poblenou,24,18
2023,68,el Poblenou,7,19
2023,68,el Poblenou,..,20
2023,68,el Poblenou,..,21
2023,68,el Poblenou,..,22
2023,68,el Poblenou,8,23
2023,68,el Poblenou,11,24
2023,68,el Poblenou,15,25
2023,68,el Poblenou,19,26
2023,68,el Poblenou,14,27
2023,68,el Poblenou,14,28
2023,68,el Poblenou,..,29
2023,68,el Poblenou,5,30
2023,68,el Poblenou,35,31
2023,68,el Poblenou,17,32
2023,68,el Poblenou,23,33
2023,68,el Poblenou,..,34
2023,68,el Poblenou,15,35
2023,68,el Poblenou,6,37
2023,68,el Poblenou,9,38
2023,68,el Poblenou,7,39
2023,68,el Poblenou,..,40
2023,68,el Poblenou,..,41
2023,68,el Poblenou,..,42
2023,68,el Poblenou,20,43
2023,68,el Poblenou,14,44
2023,68,el Poblenou,9,45
2023,68,el Poblenou,7,46
2023,68,el Poblenou,..,48
2023,68,el Poblenou,..,49
2023,68,el Poblenou,5,50
2023,68,el Poblenou,5,51
2023,68,el Poblenou,7,52
2023,68,el Poblenou,..,53
2023,68,el Poblenou,8,54
2023,68,el Poblenou,15,55
2023,68,el Poblenou,6,57
2023,68,el Poblenou,5,59
2023,68,el Poblenou,18,60
2023,68,el Poblenou,18,61
2023,68,el Poblenou,7,62
2023,68,el Poblenou,24,63
2023,68,el Poblenou,63,64
2023,68,el Poblenou,60,65
2023,68,el Poblenou,70,66
2023,68,el Poblenou,28,67
2023,68,el Poblenou,545,68
2023,68,el Poblenou,101,69
2023,68,el Poblenou,89,70
2023,68,el Poblenou,128,71
2023,68,el Poblenou,44,72
2023,68,el Poblenou,57,73
2023,69,Diagonal Mar i el Front Marítim del Poblenou,5,1
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,2
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,3
2023,69,Diagonal Mar i el Front Marítim del Poblenou,7,4
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,5
2023,69,Diagonal Mar i el Front Marítim del Poblenou,21,6
2023,69,Diagonal Mar i el Front Marítim del Poblenou,11,7
2023,69,Diagonal Mar i el Front Marítim del Poblenou,8,8
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,9
2023,69,Diagonal Mar i el Front Marítim del Poblenou,5,10
2023,69,Diagonal Mar i el Front Marítim del Poblenou,5,11
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,12
2023,69,Diagonal Mar i el Front Marítim del Poblenou,5,13
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,14
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,15
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,17
2023,69,Diagonal Mar i el Front Marítim del Poblenou,8,18
2023,69,Diagonal Mar i el Front Marítim del Poblenou,10,19
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,20
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,21
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,24
2023,69,Diagonal Mar i el Front Marítim del Poblenou,14,26
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,27
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,28
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,30
2023,69,Diagonal Mar i el Front Marítim del Poblenou,8,31
2023,69,Diagonal Mar i el Front Marítim del Poblenou,11,32
2023,69,Diagonal Mar i el Front Marítim del Poblenou,8,33
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,35
2023,69,Diagonal Mar i el Front Marítim del Poblenou,8,37
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,38
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,40
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,43
2023,69,Diagonal Mar i el Front Marítim del Poblenou,9,44
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,45
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,48
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,50
2023,69,Diagonal Mar i el Front Marítim del Poblenou,8,51
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,52
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,54
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,55
2023,69,Diagonal Mar i el Front Marítim del Poblenou,6,57
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,59
2023,69,Diagonal Mar i el Front Marítim del Poblenou,15,60
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,61
2023,69,Diagonal Mar i el Front Marítim del Poblenou,..,62
2023,69,Diagonal Mar i el Front Marítim del Poblenou,6,63
2023,69,Diagonal Mar i el Front Marítim del Poblenou,8,64
2023,69,Diagonal Mar i el Front Marítim del Poblenou,6,65
2023,69,Diagonal Mar i el Front Marítim del Poblenou,15,66
2023,69,Diagonal Mar i el Front Marítim del Poblenou,12,67
2023,69,Diagonal Mar i el Front Marítim del Poblenou,99,68
2023,69,Diagonal Mar i el Front Marítim del Poblenou,115,69
2023,69,Diagonal Mar i el Front Marítim del Poblenou,58,70
2023,69,Diagonal Mar i el Front Marítim del Poblenou,32,71
2023,69,Diagonal Mar i el Front Marítim del Poblenou,17,72
2023,69,Diagonal Mar i el Front Marítim del Poblenou,15,73
2023,70,el Besòs i el Maresme,51,1
2023,70,el Besòs i el Maresme,25,2
2023,70,el Besòs i el Maresme,16,3
2023,70,el Besòs i el Maresme,12,4
2023,70,el Besòs i el Maresme,26,5
2023,70,el Besòs i el Maresme,33,6
2023,70,el Besòs i el Maresme,12,7
2023,70,el Besòs i el Maresme,17,8
2023,70,el Besòs i el Maresme,23,9
2023,70,el Besòs i el Maresme,18,10
2023,70,el Besòs i el Maresme,32,11
2023,70,el Besòs i el Maresme,..,12
2023,70,el Besòs i el Maresme,21,13
2023,70,el Besòs i el Maresme,7,14
2023,70,el Besòs i el Maresme,7,15
2023,70,el Besòs i el Maresme,9,16
2023,70,el Besòs i el Maresme,12,17
2023,70,el Besòs i el Maresme,30,18
2023,70,el Besòs i el Maresme,25,19
2023,70,el Besòs i el Maresme,..,20
2023,70,el Besòs i el Maresme,..,21
2023,70,el Besòs i el Maresme,..,22
2023,70,el Besòs i el Maresme,..,23
2023,70,el Besòs i el Maresme,5,24
2023,70,el Besòs i el Maresme,10,25
2023,70,el Besòs i el Maresme,..,26
2023,70,el Besòs i el Maresme,10,27
2023,70,el Besòs i el Maresme,6,28
2023,70,el Besòs i el Maresme,5,29
2023,70,el Besòs i el Maresme,5,30
2023,70,el Besòs i el Maresme,29,31
2023,70,el Besòs i el Maresme,29,32
2023,70,el Besòs i el Maresme,9,33
2023,70,el Besòs i el Maresme,5,34
2023,70,el Besòs i el Maresme,24,35
2023,70,el Besòs i el Maresme,..,36
2023,70,el Besòs i el Maresme,27,37
2023,70,el Besòs i el Maresme,10,38
2023,70,el Besòs i el Maresme,..,39
2023,70,el Besòs i el Maresme,..,40
2023,70,el Besòs i el Maresme,..,41
2023,70,el Besòs i el Maresme,15,43
2023,70,el Besòs i el Maresme,9,44
2023,70,el Besòs i el Maresme,32,45
2023,70,el Besòs i el Maresme,23,46
2023,70,el Besòs i el Maresme,..,47
2023,70,el Besòs i el Maresme,11,48
2023,70,el Besòs i el Maresme,..,49
2023,70,el Besòs i el Maresme,13,50
2023,70,el Besòs i el Maresme,19,51
2023,70,el Besòs i el Maresme,32,52
2023,70,el Besòs i el Maresme,12,53
2023,70,el Besòs i el Maresme,9,54
2023,70,el Besòs i el Maresme,..,55
2023,70,el Besòs i el Maresme,7,57
2023,70,el Besòs i el Maresme,5,58
2023,70,el Besòs i el Maresme,30,59
2023,70,el Besòs i el Maresme,32,60
2023,70,el Besòs i el Maresme,14,61
2023,70,el Besòs i el Maresme,11,62
2023,70,el Besòs i el Maresme,19,63
2023,70,el Besòs i el Maresme,43,64
2023,70,el Besòs i el Maresme,26,65
2023,70,el Besòs i el Maresme,23,66
2023,70,el Besòs i el Maresme,5,67
2023,70,el Besòs i el Maresme,54,68
2023,70,el Besòs i el Maresme,25,69
2023,70,el Besòs i el Maresme,881,70
2023,70,el Besòs i el Maresme,66,71
2023,70,el Besòs i el Maresme,44,72
2023,70,el Besòs i el Maresme,148,73
2023,71,Provençals del Poblenou,19,1
2023,71,Provençals del Poblenou,14,2
2023,71,Provençals del Poblenou,6,3
2023,71,Provençals del Poblenou,5,4
2023,71,Provençals del Poblenou,26,5
2023,71,Provençals del Poblenou,22,6
2023,71,Provençals del Poblenou,13,7
2023,71,Provençals del Poblenou,17,8
2023,71,Provençals del Poblenou,11,9
2023,71,Provençals del Poblenou,..,10
2023,71,Provençals del Poblenou,11,11
2023,71,Provençals del Poblenou,5,13
2023,71,Provençals del Poblenou,11,15
2023,71,Provençals del Poblenou,6,16
2023,71,Provençals del Poblenou,..,17
2023,71,Provençals del Poblenou,14,18
2023,71,Provençals del Poblenou,5,19
2023,71,Provençals del Poblenou,..,20
2023,71,Provençals del Poblenou,..,22
2023,71,Provençals del Poblenou,6,23
2023,71,Provençals del Poblenou,8,25
2023,71,Provençals del Poblenou,..,26
2023,71,Provençals del Poblenou,6,27
2023,71,Provençals del Poblenou,..,28
2023,71,Provençals del Poblenou,..,30
2023,71,Provençals del Poblenou,10,31
2023,71,Provençals del Poblenou,10,32
2023,71,Provençals del Poblenou,..,33
2023,71,Provençals del Poblenou,..,34
2023,71,Provençals del Poblenou,11,35
2023,71,Provençals del Poblenou,7,36
2023,71,Provençals del Poblenou,7,37
2023,71,Provençals del Poblenou,..,38
2023,71,Provençals del Poblenou,..,39
2023,71,Provençals del Poblenou,..,40
2023,71,Provençals del Poblenou,..,41
2023,71,Provençals del Poblenou,..,42
2023,71,Provençals del Poblenou,7,43
2023,71,Provençals del Poblenou,..,44
2023,71,Provençals del Poblenou,6,45
2023,71,Provençals del Poblenou,6,46
2023,71,Provençals del Poblenou,..,48
2023,71,Provençals del Poblenou,9,50
2023,71,Provençals del Poblenou,6,51
2023,71,Provençals del Poblenou,18,52
2023,71,Provençals del Poblenou,..,53
2023,71,Provençals del Poblenou,9,57
2023,71,Provençals del Poblenou,8,59
2023,71,Provençals del Poblenou,31,60
2023,71,Provençals del Poblenou,22,61
2023,71,Provençals del Poblenou,6,62
2023,71,Provençals del Poblenou,20,63
2023,71,Provençals del Poblenou,23,64
2023,71,Provençals del Poblenou,56,65
2023,71,Provençals del Poblenou,16,66
2023,71,Provençals del Poblenou,5,67
2023,71,Provençals del Poblenou,83,68
2023,71,Provençals del Poblenou,32,69
2023,71,Provençals del Poblenou,98,70
2023,71,Provençals del Poblenou,177,71
2023,71,Provençals del Poblenou,47,72
2023,71,Provençals del Poblenou,72,73
2023,72,Sant Martí de Provençals,10,1
2023,72,Sant Martí de Provençals,7,2
2023,72,Sant Martí de Provençals,12,3
2023,72,Sant Martí de Provençals,18,4
2023,72,Sant Martí de Provençals,13,5
2023,72,Sant Martí de Provençals,29,6
2023,72,Sant Martí de Provençals,11,7
2023,72,Sant Martí de Provençals,6,8
2023,72,Sant Martí de Provençals,6,9
2023,72,Sant Martí de Provençals,11,10
2023,72,Sant Martí de Provençals,15,11
2023,72,Sant Martí de Provençals,7,13
2023,72,Sant Martí de Provençals,..,14
2023,72,Sant Martí de Provençals,7,15
2023,72,Sant Martí de Provençals,9,16
2023,72,Sant Martí de Provençals,7,17
2023,72,Sant Martí de Provençals,16,18
2023,72,Sant Martí de Provençals,9,19
2023,72,Sant Martí de Provençals,..,20
2023,72,Sant Martí de Provençals,..,21
2023,72,Sant Martí de Provençals,..,22
2023,72,Sant Martí de Provençals,5,24
2023,72,Sant Martí de Provençals,..,25
2023,72,Sant Martí de Provençals,..,26
2023,72,Sant Martí de Provençals,7,27
2023,72,Sant Martí de Provençals,..,28
2023,72,Sant Martí de Provençals,..,29
2023,72,Sant Martí de Provençals,..,30
2023,72,Sant Martí de Provençals,13,31
2023,72,Sant Martí de Provençals,9,32
2023,72,Sant Martí de Provençals,9,33
2023,72,Sant Martí de Provençals,..,34
2023,72,Sant Martí de Provençals,19,35
2023,72,Sant Martí de Provençals,9,37
2023,72,Sant Martí de Provençals,7,38
2023,72,Sant Martí de Provençals,..,39
2023,72,Sant Martí de Provençals,..,40
2023,72,Sant Martí de Provençals,..,41
2023,72,Sant Martí de Provençals,12,43
2023,72,Sant Martí de Provençals,6,44
2023,72,Sant Martí de Provençals,23,45
2023,72,Sant Martí de Provençals,6,46
2023,72,Sant Martí de Provençals,10,48
2023,72,Sant Martí de Provençals,..,49
2023,72,Sant Martí de Provençals,10,50
2023,72,Sant Martí de Provençals,..,51
2023,72,Sant Martí de Provençals,8,52
2023,72,Sant Martí de Provençals,5,53
2023,72,Sant Martí de Provençals,..,54
2023,72,Sant Martí de Provençals,..,55
2023,72,Sant Martí de Provençals,..,57
2023,72,Sant Martí de Provençals,..,58
2023,72,Sant Martí de Provençals,15,59
2023,72,Sant Martí de Provençals,19,60
2023,72,Sant Martí de Provençals,23,61
2023,72,Sant Martí de Provençals,13,62
2023,72,Sant Martí de Provençals,44,63
2023,72,Sant Martí de Provençals,19,64
2023,72,Sant Martí de Provençals,69,65
2023,72,Sant Martí de Provençals,21,66
2023,72,Sant Martí de Provençals,..,67
2023,72,Sant Martí de Provençals,20,68
2023,72,Sant Martí de Provençals,21,69
2023,72,Sant Martí de Provençals,65,70
2023,72,Sant Martí de Provençals,47,71
2023,72,Sant Martí de Provençals,337,72
2023,72,Sant Martí de Provençals,152,73
2023,73,la Verneda i la Pau,24,1
2023,73,la Verneda i la Pau,8,2
2023,73,la Verneda i la Pau,10,3
2023,73,la Verneda i la Pau,7,4
2023,73,la Verneda i la Pau,17,5
2023,73,la Verneda i la Pau,19,6
2023,73,la Verneda i la Pau,7,7
2023,73,la Verneda i la Pau,6,8
2023,73,la Verneda i la Pau,19,9
2023,73,la Verneda i la Pau,..,10
2023,73,la Verneda i la Pau,9,11
2023,73,la Verneda i la Pau,10,13
2023,73,la Verneda i la Pau,5,14
2023,73,la Verneda i la Pau,6,15
2023,73,la Verneda i la Pau,8,16
2023,73,la Verneda i la Pau,10,17
2023,73,la Verneda i la Pau,18,18
2023,73,la Verneda i la Pau,12,19
2023,73,la Verneda i la Pau,13,20
2023,73,la Verneda i la Pau,..,21
2023,73,la Verneda i la Pau,..,22
2023,73,la Verneda i la Pau,..,23
2023,73,la Verneda i la Pau,7,24
2023,73,la Verneda i la Pau,5,25
2023,73,la Verneda i la Pau,..,26
2023,73,la Verneda i la Pau,8,27
2023,73,la Verneda i la Pau,..,28
2023,73,la Verneda i la Pau,..,29
2023,73,la Verneda i la Pau,6,30
2023,73,la Verneda i la Pau,12,31
2023,73,la Verneda i la Pau,14,32
2023,73,la Verneda i la Pau,7,33
2023,73,la Verneda i la Pau,..,34
2023,73,la Verneda i la Pau,15,35
2023,73,la Verneda i la Pau,9,37
2023,73,la Verneda i la Pau,..,38
2023,73,la Verneda i la Pau,..,40
2023,73,la Verneda i la Pau,..,41
2023,73,la Verneda i la Pau,9,43
2023,73,la Verneda i la Pau,33,44
2023,73,la Verneda i la Pau,18,45
2023,73,la Verneda i la Pau,..,46
2023,73,la Verneda i la Pau,8,48
2023,73,la Verneda i la Pau,6,49
2023,73,la Verneda i la Pau,10,50
2023,73,la Verneda i la Pau,6,51
2023,73,la Verneda i la Pau,15,52
2023,73,la Verneda i la Pau,..,53
2023,73,la Verneda i la Pau,..,54
2023,73,la Verneda i la Pau,..,55
2023,73,la Verneda i la Pau,7,57
2023,73,la Verneda i la Pau,..,58
2023,73,la Verneda i la Pau,25,59
2023,73,la Verneda i la Pau,24,60
2023,73,la Verneda i la Pau,22,61
2023,73,la Verneda i la Pau,14,62
2023,73,la Verneda i la Pau,22,63
2023,73,la Verneda i la Pau,21,64
2023,73,la Verneda i la Pau,32,65
2023,73,la Verneda i la Pau,5,66
2023,73,la Verneda i la Pau,..,67
2023,73,la Verneda i la Pau,12,68
2023,73,la Verneda i la Pau,12,69
2023,73,la Verneda i la Pau,87,70
2023,73,la Verneda i la Pau,53,71
2023,73,la Verneda i la Pau,93,72
2023,73,la Verneda i la Pau,397,73
